enzyme	enzyme_name	ec	module	module_name
ko:K01903	 succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]	K01903	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K00174	 2-oxoglutarate:ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00174	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K00175	 2-oxoglutarate:ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00175	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K00177	 2-oxoglutarate:ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00177	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K00176	 2-oxoglutarate:ferredoxin oxidoreductase [EC:1.2.7.3] [RN:R01197]	K00176	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K00031	 isocitrate dehydrogenase [EC:1.1.1.42] [RN:R00267]	K00031	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K01681	 aconitate hydratase [EC:4.2.1.3] [RN:R01900 R01325]	K01681	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K01682	 aconitate hydratase [EC:4.2.1.3] [RN:R01900 R01325]	K01682	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K15230	 ATP-citrate lyase [EC:2.3.3.8] [RN:R00352]	K15230	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K15231	 ATP-citrate lyase [EC:2.3.3.8] [RN:R00352]	K15231	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K15232	 citryl-CoA synthetase [EC:6.2.1.18] [RN:R01322]	K15232	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K15233	 citryl-CoA synthetase [EC:6.2.1.18] [RN:R01322]	K15233	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K15234	 citryl-CoA lyase [EC:4.1.3.34] [RN:R00354]	K15234	M00173	Reductive citrate cycle (Arnon-Buchanan cycle)
ko:K10944	 methane/ammonia monooxygenase [EC:1.14.18.3] [RN:R09518]	K10944	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K10945	 methane/ammonia monooxygenase [EC:1.14.18.3] [RN:R09518]	K10945	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K10946	 methane/ammonia monooxygenase [EC:1.14.18.3] [RN:R09518]	K10946	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K16157	 methane monooxygenase component A [EC:1.14.13.25] [RN:R01142]	K16157	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K16158	 methane monooxygenase component A [EC:1.14.13.25] [RN:R01142]	K16158	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K16159	 methane monooxygenase component A [EC:1.14.13.25] [RN:R01142]	K16159	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K16160	 methane monooxygenase regulatory protein B [RN:R01142]	K16160	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K16161	 methane monooxygenase component C [EC:1.14.13.25] [RN:R01142]	K16161	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K16162	methane monooxygenase component D [RN:R01142]	K16162	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K14028	 methanol dehydrogenase [EC:1.1.2.7] [RN:R01146]	K14028	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K14029	 methanol dehydrogenase [EC:1.1.2.7] [RN:R01146]	K14029	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K23995	 lanthanide-dependent methanol dehydrogenase [EC:1.1.2.10] [RN:R01146]	K23995	M00174	Methane oxidation, methanotroph, methane => formaldehyde
ko:K02588	 nitrogenase iron protein [RN:R05185]	K02588	M00175	Nitrogen fixation, nitrogen => ammonia
ko:K02586	 nitrogenase molybdenum-iron protein [EC:1.18.6.1] [RN:R05185]	K02586	M00175	Nitrogen fixation, nitrogen => ammonia
ko:K02591	 nitrogenase molybdenum-iron protein [EC:1.18.6.1] [RN:R05185]	K02591	M00175	Nitrogen fixation, nitrogen => ammonia
ko:K00531	 nitrogenase delta subunit [EC:1.18.6.1] [RN:R05185]	K00531	M00175	Nitrogen fixation, nitrogen => ammonia
ko:K22896	 vanadium-dependent nitrogenase [EC:1.18.6.2] [RN:R12084]	K22896	M00175	Nitrogen fixation, nitrogen => ammonia
ko:K22897	 vanadium-dependent nitrogenase [EC:1.18.6.2] [RN:R12084]	K22897	M00175	Nitrogen fixation, nitrogen => ammonia
ko:K22898	 vanadium nitrogenase delta subunit [EC:1.18.6.2] [RN:R12084]	K22898	M00175	Nitrogen fixation, nitrogen => ammonia
ko:K22899	 vanadium nitrogenase iron protein [RN:R12084]	K22899	M00175	Nitrogen fixation, nitrogen => ammonia
ko:K13811	 sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	K13811	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K00958	 sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	K00958	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K00955	 sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	K00955	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K00957	 sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	K00957	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K00956	 sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]	K00956	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K13811	 adenylylsulfate kinase [EC:2.7.1.25] [RN:R00509]	K13811	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K00860	 adenylylsulfate kinase [EC:2.7.1.25] [RN:R00509]	K00860	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K00955	 adenylylsulfate kinase [EC:2.7.1.25] [RN:R00509]	K00955	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K00390	 phosphoadenosine phosphosulfate reductase [EC:1.8.4.8] [RN:R02021]	K00390	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K00380	 sulfite reductase (NADPH) [EC:1.8.1.2] [RN:R00858]	K00380	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K00381	 sulfite reductase (NADPH) [EC:1.8.1.2] [RN:R00858]	K00381	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K00392	 sulfite reductase (ferredoxin) [EC:1.8.7.1] [RN:R00859]	K00392	M00176	Assimilatory sulfate reduction, sulfate => H2S
ko:K00163	 pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	K00163	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K00161	 pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	K00161	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K00162	 pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	K00162	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K00627	 pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	K00627	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K00382	 pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	K00382	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K13997	 pyruvate dehydrogenase complex [EC:1.2.4.1 2.3.1.12 1.8.1.4] [RN:R00209]	K13997	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K00169	 pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00169	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K00170	 pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00170	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K00171	 pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00171	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K00172	 pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00172	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K00189	 pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K00189	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K03737	 pyruvate:ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]	K03737	M00307	Pyruvate oxidation, pyruvate => acetyl-CoA
ko:K05308	 gluconate dehydratase [EC:4.2.1.140] [RN:R01538]	K05308	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ko:K00874	 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45] [RN:R01541]	K00874	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ko:K01625	 2-dehydro-3-deoxyphosphogluconate aldolase [EC:4.1.2.14] [RN:R05605]	K01625	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ko:K00134	 glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12] [RN:R01061]	K00134	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ko:K00927	 phosphoglycerate kinase [EC:2.7.2.3] [RN:R01512]	K00927	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ko:K00131	 glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9] [RN:R01058]	K00131	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ko:K18978	 glyceraldehyde-3-phosphate dehydrogenase [NAD(P)+] [EC:1.2.1.90] [RN:R01058 R10860]	K18978	M00308	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P
ko:K05308	 gluconate/galactonate dehydratase [EC:4.2.1.140] [RN:R01538 R03033]	K05308	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ko:K11395	 2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase [EC:4.1.2.55] [RN:R08570 R10616]	K11395	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ko:K18127	 2-dehydro-3-deoxy-D-gluconate aldolase [EC:4.1.2.51] [RN:R08570 R10616]	K18127	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ko:K18020	 glyceraldehyde dehydrogenase large subunit [EC:1.2.99.8] [RN:R10324]	K18020	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ko:K18021	 glyceraldehyde dehydrogenase large subunit [EC:1.2.99.8] [RN:R10324]	K18021	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ko:K18022	 glyceraldehyde dehydrogenase large subunit [EC:1.2.99.8] [RN:R10324]	K18022	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ko:K18128	 glyceraldehyde dehydrogenase [EC:1.2.1.89] [RN:R10615]	K18128	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ko:K03738	 aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5] [RN:R08571]	K03738	M00309	Non-phosphorylative Entner-Doudoroff pathway, gluconate/galactonate => glycerate
ko:K01697	 cystathionine beta-synthase [EC:4.2.1.22] [RN:R01290]	K01697	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
ko:K10150	 cystathionine beta-synthase [EC:4.2.1.22] [RN:R01290]	K10150	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
ko:K01758	 cystathionine gamma-lyase [EC:4.4.1.1] [RN:R01001]	K01758	M00338	Cysteine biosynthesis, homocysteine + serine => cysteine
ko:K17100	 dihydroxyacetone synthase [EC:2.2.1.3] [RN:R01440]	K17100	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
ko:K00863	 dihydroxyacetone kinase [EC:2.7.1.29] [RN:R01011]	K00863	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
ko:K01624	 fructose-bisphosphate aldolase, class II [EC:4.1.2.13] [RN:R01068]	K01624	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
ko:K03841	 fructose-1,6-bisphosphatase I [EC:3.1.3.11] [RN:R00762]	K03841	M00344	Formaldehyde assimilation, xylulose monophosphate pathway
ko:K08093	 3-hexulose-6-phosphate synthase [EC:4.1.2.43] [RN:R05338]	K08093	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ko:K13812	 3-hexulose-6-phosphate synthase [EC:4.1.2.43] [RN:R05338]	K13812	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ko:K13831	 3-hexulose-6-phosphate synthase [EC:4.1.2.43] [RN:R05338]	K13831	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ko:K08094	 6-phospho-3-hexuloisomerase [EC:5.3.1.27] [RN:R05339 R09780]	K08094	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ko:K13831	 6-phospho-3-hexuloisomerase [EC:5.3.1.27] [RN:R05339 R09780]	K13831	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ko:K00850	 6-phosphofructokinase [EC:2.7.1.11] [RN:R00756 R04779]	K00850	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ko:K16370	 6-phosphofructokinase [EC:2.7.1.11] [RN:R00756 R04779]	K16370	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ko:K01624	 fructose-bisphosphate aldolase, class II [EC:4.1.2.13] [RN:R01068 R01070]	K01624	M00345	Formaldehyde assimilation, ribulose monophosphate pathway
ko:K00600	 glycine hydroxymethyltransferase [EC:2.1.2.1] [RN:R00945]	K00600	M00346	Formaldehyde assimilation, serine pathway
ko:K00830	 serine--glyoxylate transaminase [EC:2.6.1.45] [RN:R00588]	K00830	M00346	Formaldehyde assimilation, serine pathway
ko:K00018	 glycerate dehydrogenase [EC:1.1.1.29] [RN:R01388]	K00018	M00346	Formaldehyde assimilation, serine pathway
ko:K11529	 glycerate 2-kinase [EC:2.7.1.165] [RN:R08572]	K11529	M00346	Formaldehyde assimilation, serine pathway
ko:K01689	 enolase [EC:4.2.1.11] [RN:R00658]	K01689	M00346	Formaldehyde assimilation, serine pathway
ko:K01595	 phosphoenolpyruvate carboxylase [EC:4.1.1.31] [RN:R00345]	K01595	M00346	Formaldehyde assimilation, serine pathway
ko:K00024	 malate dehydrogenase [EC:1.1.1.37] [RN:R00342]	K00024	M00346	Formaldehyde assimilation, serine pathway
ko:K08692	 malate-CoA ligase [EC:6.2.1.9] [RN:R01256]	K08692	M00346	Formaldehyde assimilation, serine pathway
ko:K14067	 malate-CoA ligase [EC:6.2.1.9] [RN:R01256]	K14067	M00346	Formaldehyde assimilation, serine pathway
ko:K08691	 malyl-CoA lyase [EC:4.1.3.24] [RN:R00473]	K08691	M00346	Formaldehyde assimilation, serine pathway
ko:K14080	 [methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.246] [RN:R09098]	K14080	M00356	Methanogenesis, methanol => methane
ko:K04480	 methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase [EC:2.1.1.90] [RN:R09098]	K04480	M00356	Methanogenesis, methanol => methane
ko:K14081	 methanol corrinoid protein [RN:R09098]	K14081	M00356	Methanogenesis, methanol => methane
ko:K00399	 methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]	K00399	M00356	Methanogenesis, methanol => methane
ko:K00401	 methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]	K00401	M00356	Methanogenesis, methanol => methane
ko:K00402	 methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]	K00402	M00356	Methanogenesis, methanol => methane
ko:K22480	 heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]	K22480	M00356	Methanogenesis, methanol => methane
ko:K22481	 heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]	K22481	M00356	Methanogenesis, methanol => methane
ko:K22482	 heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]	K22482	M00356	Methanogenesis, methanol => methane
ko:K03388	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	K03388	M00356	Methanogenesis, methanol => methane
ko:K03389	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	K03389	M00356	Methanogenesis, methanol => methane
ko:K03390	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	K03390	M00356	Methanogenesis, methanol => methane
ko:K08264	 heterodisulfide reductase [EC:1.8.98.1] [RN:R04540]	K08264	M00356	Methanogenesis, methanol => methane
ko:K08265	 heterodisulfide reductase [EC:1.8.98.1] [RN:R04540]	K08265	M00356	Methanogenesis, methanol => methane
ko:K14126	 F420-non-reducing hydrogenase [EC:1.8.98.5] [RN:R11943]	K14126	M00356	Methanogenesis, methanol => methane
ko:K14128	 F420-non-reducing hydrogenase [EC:1.8.98.5] [RN:R11943]	K14128	M00356	Methanogenesis, methanol => methane
ko:K14127	 F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.8.98.5 1.8.98.6] [RN:R11943 R11944]	K14127	M00356	Methanogenesis, methanol => methane
ko:K22516	 formate dehydrogenase (coenzyme F420) [EC:1.8.98.6] [RN:R11944]	K22516	M00356	Methanogenesis, methanol => methane
ko:K00125	 formate dehydrogenase (coenzyme F420) [EC:1.8.98.6] [RN:R11944]	K00125	M00356	Methanogenesis, methanol => methane
ko:K00925	 acetate kinase [EC:2.7.2.1] [RN:R00315]	K00925	M00357	Methanogenesis, acetate => methane
ko:K00625	 phosphate acetyltransferase [EC:2.3.1.8] [RN:R00230]	K00625	M00357	Methanogenesis, acetate => methane
ko:K13788	 phosphate acetyltransferase [EC:2.3.1.8] [RN:R00230]	K13788	M00357	Methanogenesis, acetate => methane
ko:K01895	 acetyl-CoA synthetase [EC:6.2.1.1] [RN:R00235]	K01895	M00357	Methanogenesis, acetate => methane
ko:K00193	 acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096]	K00193	M00357	Methanogenesis, acetate => methane
ko:K00197	 acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096]	K00197	M00357	Methanogenesis, acetate => methane
ko:K00194	 acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096]	K00194	M00357	Methanogenesis, acetate => methane
ko:K00577	 tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	K00577	M00357	Methanogenesis, acetate => methane
ko:K00578	 tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	K00578	M00357	Methanogenesis, acetate => methane
ko:K00579	 tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	K00579	M00357	Methanogenesis, acetate => methane
ko:K00580	 tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	K00580	M00357	Methanogenesis, acetate => methane
ko:K00581-K00582-K00583	 tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	K00581-K00582-K00583	M00357	Methanogenesis, acetate => methane
ko:K00584	 tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]	K00584	M00357	Methanogenesis, acetate => methane
ko:K00399	 methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]	K00399	M00357	Methanogenesis, acetate => methane
ko:K00401	 methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]	K00401	M00357	Methanogenesis, acetate => methane
ko:K00402	 methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]	K00402	M00357	Methanogenesis, acetate => methane
ko:K22480	 heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]	K22480	M00357	Methanogenesis, acetate => methane
ko:K22481	 heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]	K22481	M00357	Methanogenesis, acetate => methane
ko:K22482	 heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]	K22482	M00357	Methanogenesis, acetate => methane
ko:K03388	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	K03388	M00357	Methanogenesis, acetate => methane
ko:K03389	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	K03389	M00357	Methanogenesis, acetate => methane
ko:K03390	 heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]	K03390	M00357	Methanogenesis, acetate => methane
ko:K08264	 heterodisulfide reductase [EC:1.8.98.1] [RN:R04540]	K08264	M00357	Methanogenesis, acetate => methane
ko:K08265	 heterodisulfide reductase [EC:1.8.98.1] [RN:R04540]	K08265	M00357	Methanogenesis, acetate => methane
ko:K14126	 F420-non-reducing hydrogenase [EC:1.8.98.5] [RN:R11943]	K14126	M00357	Methanogenesis, acetate => methane
ko:K14128	 F420-non-reducing hydrogenase [EC:1.8.98.5] [RN:R11943]	K14128	M00357	Methanogenesis, acetate => methane
ko:K14127	 F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.8.98.5 1.8.98.6] [RN:R11943 R11944]	K14127	M00357	Methanogenesis, acetate => methane
ko:K22516	 formate dehydrogenase (coenzyme F420) [EC:1.8.98.6] [RN:R11944]	K22516	M00357	Methanogenesis, acetate => methane
ko:K00125	 formate dehydrogenase (coenzyme F420) [EC:1.8.98.6] [RN:R11944]	K00125	M00357	Methanogenesis, acetate => methane
ko:K08097	 phosphosulfolactate synthase [EC:4.4.1.19] [RN:R07476]	K08097	M00358	Coenzyme M biosynthesis
ko:K05979	 2-phosphosulfolactate phosphatase [EC:3.1.3.71] [RN:R05789]	K05979	M00358	Coenzyme M biosynthesis
ko:K05884	 L-2-hydroxycarboxylate dehydrogenase (NAD+) [EC:1.1.1.337] [RN:R07136]	K05884	M00358	Coenzyme M biosynthesis
ko:K13039	 sulfopyruvate decarboxylase [EC:4.1.1.79] [RN:R05774]	K13039	M00358	Coenzyme M biosynthesis
ko:K06034	 sulfopyruvate decarboxylase [EC:4.1.1.79] [RN:R05774]	K06034	M00358	Coenzyme M biosynthesis
ko:K11006	 stxA; shiga toxin subunit A	K11006	M00363	EHEC pathogenicity signature, Shiga toxin
ko:K11007	 stxB; shiga toxin subunit B	K11007	M00363	EHEC pathogenicity signature, Shiga toxin
ko:K01823	 IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	K01823	M00364	C10-C20 isoprenoid biosynthesis, bacteria
ko:K00795	 DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	K00795	M00364	C10-C20 isoprenoid biosynthesis, bacteria
ko:K13789	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	K13789	M00364	C10-C20 isoprenoid biosynthesis, bacteria
ko:K13787	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	K13787	M00364	C10-C20 isoprenoid biosynthesis, bacteria
ko:K01823	 IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	K01823	M00365	C10-C20 isoprenoid biosynthesis, archaea
ko:K13787	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	K13787	M00365	C10-C20 isoprenoid biosynthesis, archaea
ko:K01823	 IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	K01823	M00366	C10-C20 isoprenoid biosynthesis, plants
ko:K14066	 DMPP -> GPP [EC:2.5.1.1] [RN:R01658]	K14066	M00366	C10-C20 isoprenoid biosynthesis, plants
ko:K00787	 DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	K00787	M00366	C10-C20 isoprenoid biosynthesis, plants
ko:K13789	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	K13789	M00366	C10-C20 isoprenoid biosynthesis, plants
ko:K00804	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	K00804	M00366	C10-C20 isoprenoid biosynthesis, plants
ko:K01823	 IPP <-> DMPP [EC:5.3.3.2] [RN:R01123]	K01823	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
ko:K00787	 DMPP -> GPP -> FPP [EC:2.5.1.1 2.5.1.10] [RN:R01658 R02003]	K00787	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
ko:K00804	 DMPP -> GPP -> FPP -> GGPP [EC:2.5.1.1 2.5.1.10 2.5.1.29] [RN:R01658 R02003 R02061]	K00804	M00367	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes
ko:K00789	 S-adenosylmethionine synthetase [EC:2.5.1.6] [RN:R00177]	K00789	M00368	Ethylene biosynthesis, methionine => ethylene
ko:K20772	 1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14] [RN:R00179]	K20772	M00368	Ethylene biosynthesis, methionine => ethylene
ko:K01762	 1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14] [RN:R00179]	K01762	M00368	Ethylene biosynthesis, methionine => ethylene
ko:K05933	 aminocyclopropanecarboxylate oxidase [EC:1.14.17.4] [RN:R07214]	K05933	M00368	Ethylene biosynthesis, methionine => ethylene
ko:K13027	 tyrosine N-monooxygenase [EC:1.14.14.36] [RN:R00730 R04460 R07190]	K13027	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin
ko:K13029	 4-hydroxyphenylacetaldehyde oxime monooxygenase [EC:1.14.14.37] [RN:R05728]	K13029	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin
ko:K13030	 cyanohydrin beta-glucosyltransferase [EC:2.4.1.85] [RN:R04296]	K13030	M00369	Cyanogenic glycoside biosynthesis, tyrosine => dhurrin
ko:K11812	 tryptophan N-monooxygenase [EC:1.14.14.156] [RN:R08160]	K11812	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin
ko:K11813	 tryptophan N-monooxygenase [EC:1.14.14.156] [RN:R08160]	K11813	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin
ko:K11818	 aromatic aldoxime N-monooxygenase [EC:1.14.14.45] [RN:R08168]	K11818	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin
ko:K11819	 S-alkyl-thiohydroximate lyase SUR1 [EC:4.4.1.-] [RN:R08170]	K11819	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin
ko:K11820	 N-hydroxythioamide S-beta-glucosyltransferase [EC:2.4.1.195] [RN:R08164]	K11820	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin
ko:K11821	 aromatic desulfoglucosinolate sulfotransferase [EC:2.8.2.24] [RN:R08167]	K11821	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin
ko:K09587	 steroid 22-alpha-hydroxylase [EC:1.14.13.-] [RN:R07445]	K09587	M00371	Castasterone biosynthesis, campesterol => castasterone
